MacroPlot Name,Date,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
DENA-HQ-TX-02,6/23/2021 6:06:44 PM,-2147483641,True,,1,8,L,16.1,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,location not assessed,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-02,6/23/2021 6:06:44 PM,-2147483640,True,,1,9,L,16.4,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,location not assessed,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-02,6/23/2021 6:06:44 PM,-2147483639,True,,1,10,L,1.5,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,location not assessed,,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-02,6/23/2021 6:06:44 PM,-2147483638,True,,1,11,L,1.2,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,location not assessed,,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.005,0,,Sarah Stehn,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,1,False,,1,1,L,,1.69,,,0.2,0,0.32,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,2.02,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,2,False,,1,2,L,,3,,,1.54,0,0.72,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,3,False,,1,3,L,,3.9,,,1.85,1.37,0.57,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,5.36,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,4,False,,1,4,L,,6.5,,,1.11,0.02,1.05,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,5,False,,1,5,L,,14.3,,,1.66,1.63,1.86,,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,5.61,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,6,False,,1,6,L,,15.6,,,1.31,0.74,1.54,,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,7.48,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,7,False,,1,7,L,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,,,,,,,,,,,,POBAB2,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,8,False,,1,8,L,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.55,,,,,,,,,,,,POBAB2,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,9,False,,1,9,L,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,,,,,,,,,,,,POBAB2,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,10,False,,1,10,L,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,11,False,,1,11,L,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,12,False,,1,12,L,,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.31,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,13,False,,1,13,L,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.07,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-02,7/28/2023 7:22:29 PM,14,False,,1,14,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Mitchell; R Wilson; M Llanes; C Campanelli; B McCreary; H Bradshaw,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483648,True,,1,1,L,14.7,8.6,,,0,0,1.31,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483647,True,,1,2,L,5.3,7.2,,,0.28,0,1.56,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483646,True,,1,3,L,13.9,8.3,,,0.3,0,1.6,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483645,True,,1,4,L,7.1,4.5,,,1.25,0.1,0.78,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483644,True,,1,5,L,0.9,1.9,,,0,0,0.49,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483643,True,,1,6,L,1.4,1.9,,,0.62,0,0.62,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483642,True,,1,7,L,4.6,3.5,,,1.03,0,0.85,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483641,True,,1,8,L,2.7,1.94,,,0.52,0,0.62,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483640,True,,1,9,L,11.1,11.3,,,1.1,0.28,0.91,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483639,True,,1,10,L,14.9,11.6,,,0.05,0,1.8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z3-19RL,7/25/2009 10:22:19 AM,-2147483638,True,,1,11,L,15.3,9.2,,,0.5,0,1.33,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Barnes; M Neuser; W Gautsch,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483648,True,,1,1,L,4.4,2.8,,,0,0,0.5,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NE @ 3.58 m along transect tape,,,,,,,,,,,,PIMA,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483647,True,,1,2,L,4.3,2.9,,,0,0,0.6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NE @ 2.15 m along transect tape,,,,,,,,,,,,PIMA,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483646,True,,1,3,L,18.7,7.5,,,0,0,1.55,,,,,0,,,,,,,,,,,,,,,,,,,,,,,SW @ 7.26 m along transect tape,,,,,,,,,,,,PIMA,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483645,True,,1,4,L,0.8,1.4,,,0.23,0,0.47,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,SE @ 5 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483644,True,,1,5,L,2.6,2.5,,,1.3,0,0.57,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,SW @ 7.22 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483643,True,,1,6,L,5.1,3.8,,,1.22,0,0.65,,,,,1.22,,,,,,,,,,,,,,,,,,,,,,,SW @ 5.32 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483642,True,,1,7,L,6.6,4.3,,,0.57,0,0.91,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,NW @ 6.3 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483641,True,,1,8,L,12,8,,,1.92,0,0.59,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,SW @ 7.18 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483640,True,,1,9,L,12.5,7,,,3.8,0.46,0.95,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,NW @ 5 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483639,True,,1,10,L,19,9.6,,,0.41,0,1.66,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,NW @ 5.17 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-19RL,8/11/2021 7:22:12 PM,-2147483638,True,,1,11,L,15.1,9.1,,,0.93,0,1.27,,,,,0.93,,,,,,,,,,,,,,,,,,,,,,,NW @ 3.97 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Barnes; K Gates; J OConnor,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483648,True,,1,1,L,1.8,2,,,0.85,0,0.4,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,PIMA,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483647,True,,1,2,L,1.9,2,,,0.4,0,0.28,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,PIMA,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483646,True,,1,3,L,4.4,3.6,,,0.75,0,0.45,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483645,True,,1,4,L,2.8,2.8,,,1.04,0,0.3,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483644,True,,1,5,L,2,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483643,True,,1,6,L,2.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483642,True,,1,7,L,6.8,5.4,,,2.45,0.29,0.62,,,,,2.45,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483641,True,,1,8,L,7.6,6.3,,,3.3,0.2,0.3,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483640,True,,1,9,L,11.2,9,,,3.7,0.39,0.6,,,,,2,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483639,True,,1,10,L,12.5,8.2,,,1.7,0.2,0.81,,,,,1,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483638,True,,1,11,L,19.9,13.3,,,2.5,0.36,1.4,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483637,True,,1,12,L,16.6,11.5,,,4.3,0.38,1.2,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483636,True,,1,13,L,24.5,10.8,,,2.7,0,1.26,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,NW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483635,True,,1,14,L,0.9,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-09,6/23/2021 2:33:27 PM,-2147483634,True,,1,15,L,18.9,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,,Sarah Stehn,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,1,False,,1,1,L,,3.7,,,1.31,0,0.3,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,3.8m from center @ 161 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,2,False,,1,2,L,,3.5,,,2.08,1.28,0.28,,,,,1.47,,,,,,,,,,,,,,,,,,,,,,,6.6m from center @ 212 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,3,False,,1,3,L,,4.6,,,1.51,1.44,0.35,,,,,1.51,,,,,,,,,,,,,,,,,,,,,,,2.7m from center @ 258 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,4,False,,1,4,L,,5.6,,,1.4,1.22,0.53,,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,6.9m from center @ 332 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,5,False,,1,5,L,,9.1,,,1.8,1.07,0.59,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,6.7m from center @ 80 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,6,False,,1,6,L,,11.4,,,3.6,1.34,0.58,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,3.5m from center @ 109 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,7,False,,1,7,L,,12.7,,,2.3,1.02,0.7,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,5.1m from center @ 122 degrees,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,8,False,,1,8,L,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7m from center @ 173 degrees,,,,,,,,,,,,POBAB2,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,9,False,,1,9,L,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8m from center @ 188 degrees,,,,,,,,,,,,POBAB2,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,10,False,,1,10,L,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7m from center @ 252 degrees,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,11,False,,1,11,L,,2.5,,,1.03,,0.23,,,,,0.93,,,,,,,,,,,,,,,,,,,,,,no dead branches,7.42m from center @ 268 degrees,,,,,,,,,,,,PIMA,,
DENA-HQ-TX-09,6/23/2023 12:12:30 PM,12,False,,1,12,L,,13,,,2.1,0.82,0.9,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,2.12m from center @ 320 degrees,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Mitchell; C Campanelli; R Wilson; H Bradshaw; M Llanes,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483648,True,,1,1,L,24.4,25.2,,,2.9,0.27,2.1,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483647,True,,1,2,L,32.8,29.3,,,2.2,0.9,2.3,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483646,True,,1,3,L,14.3,23,,,3,0.1,2.1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483645,True,,1,4,L,14.7,15,,,1.8,0.2,1.7,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483644,True,,1,5,L,5.5,7,,,2,0.15,1.6,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,Mistletoe,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483643,True,,1,6,L,8.6,7.3,,,2,0.2,1.8,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483642,True,,1,7,L,3.9,5.7,,,1,0.15,1.2,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,Mistletoe,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483641,True,,1,8,L,1.8,1.4,,,0.95,0.15,0.6,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483640,True,,1,9,L,11.2,19,,,5.7,5.9,1.5,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483639,True,,1,10,L,15.8,15.6,,,6,2.1,2.2,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483638,True,,1,11,L,7.4,7,,,5,2.3,1.2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483637,True,,1,12,L,7.8,10,,,9,4,1.9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483636,True,,1,13,L,15.1,12.5,,,6,2,2.4,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483635,True,,1,14,L,11,13.1,,,3,2.3,2.7,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483634,True,,1,15,L,0.9,1.7,,,0.93,,0.29,,,,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/23/2009 3:45:07 PM,-2147483633,True,,1,16,L,0.5,1.6,,,0.8,0.75,0.25,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Barnes; K Cowan; J OConnor,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483648,True,,1,1,L,1.3,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE @ 0.62 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483647,True,,1,2,L,1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE @ 3.92 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483646,True,,1,3,L,5.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW @ 7.13 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483645,True,,1,4,L,5.8,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW @ 6.05 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483644,True,,1,5,L,12.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW@ 6.30 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483643,True,,1,6,L,14.7,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW @ 7.80 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483642,True,,1,7,L,19.5,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW @ 7.68 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483641,True,,1,8,L,18.2,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW @ 7.39 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483640,True,,1,9,L,1.1,1.6,,,0,0,0.15,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NE @ 6.86 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483639,True,,1,10,L,4.2,5.6,,,1.4,0.2,0.74,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,NW @ 4.35 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483638,True,,1,11,L,6.2,4,,,0.65,0.9,0.7,,,,,0.65,,,,,,,,,,,,FORK,,,,,,,,,,,NE @ 3.60 m along transect tape,Forked Top,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483637,True,,1,12,L,6,6,,,1.2,0.3,1,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,NW @4.31 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483636,True,,1,13,L,10.2,10.3,,,0.8,1.45,0.8,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,NW @ 3.34 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483635,True,,1,14,L,12.1,9.5,,,1.85,1.45,0.95,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,SW @ 4.90 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483634,True,,1,15,L,19.5,15,,,2.3,1.45,1.25,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,NW @ 4.11 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483633,True,,1,16,L,16.4,13.4,,,1.7,1.3,0.7,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,SW @ 6.48 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483632,True,,1,17,L,25,15.7,,,4.7,0.8,1.4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,NE @ 1.06 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-06,7/14/2021 8:39:35 PM,-2147483631,True,,1,18,L,34.5,19.9,,,4.4,1.5,1.3,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,SE @ 4.77 m along transect tape,Rotten? Lots of Sap,,,,,,,,,,,PIGL,,
DENA-HQ-TX-20,6/22/2021 5:37:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.005,0,J Hrobak; M Neuser; K Cowan,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-20,6/22/2021 5:37:20 PM,-2147483648,True,,1,1,L,18,12.6,,,6.7,0.16,0.6,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,SW @ 2.7 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-20,6/22/2021 5:37:20 PM,-2147483647,True,,1,2,L,18,12.1,,,4,0,0.48,,,,,4,,,,,,,,,,,,,,,,,,,,,,Tree location was on the line between NW and SW Quad.,NW @ .93 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-20,6/22/2021 5:37:20 PM,-2147483646,True,,1,3,L,11,10.3,,,5.7,0.06,0.55,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,NE @ 1.55 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-20,6/22/2021 5:37:20 PM,-2147483645,True,,1,4,L,11,10.2,,,6.2,0,0.25,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,NE @ 3.29 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-20,6/22/2021 5:37:20 PM,-2147483644,True,,1,5,L,9.5,9,,,3.6,0,0.6,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,NE @ 3.51 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-20,6/22/2021 5:37:20 PM,-2147483643,True,,1,6,L,7,9.2,,,3.4,0,0.6,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,SW @ 1.82 m along transect tape,,,,,,,,,,,,PIGL,,
