MacroPlot Name,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
LACL-CUR-H06,6/17/2014 4:13:34 PM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H06,6/24/2015 1:46:16 PM,,,,,,,,,,,,,,1,5,2,2,4,J.Barnes; A. Miller; L. Ernst; W. Kamp; M. Dutton,J. Hrobak,,,,,,True,
LACL-CUR-H06,6/24/2015 1:46:16 PM,-2147483648,1,0,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H06,6/24/2015 1:46:16 PM,-2147483647,1,7,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H06,6/24/2015 1:46:16 PM,-2147483646,1,14,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H06,6/24/2015 1:46:16 PM,-2147483645,1,21,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H06,6/24/2015 1:46:16 PM,-2147483644,1,28,L,SE,I,2,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-A303-B8,7/17/2007 9:59:56 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A303-B8,7/17/2007 9:59:56 AM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-B8,7/17/2007 9:59:56 AM,-2147483647,1,15,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-B8,7/17/2007 9:59:56 AM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-KRI-A02,6/21/2014 10:20:25 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; B. West,J. Northway,,,,,,True,
LACL-KRI-A02,6/21/2014 10:20:25 AM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-KRI-A02,6/21/2014 10:20:25 AM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-KRI-A02,6/21/2014 10:20:25 AM,-2147483646,1,27,L,SE,R,2,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-BVL-19,8/6/2014 3:48:05 PM,,,,,,,,,,,,,,1,4,2,1,2,J. Barnes; C. Adam,J. Northway,,,,,,True,
DENA-BVL-19,8/6/2014 3:48:05 PM,-2147483648,1,1,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-19,8/6/2014 3:48:05 PM,-2147483647,1,2,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-19,8/6/2014 3:48:05 PM,-2147483646,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-19,8/6/2014 3:48:05 PM,-2147483645,1,4,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-KRI-A01,6/21/2014 4:40:33 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; B. West,J. Northway,,,,,,True,
LACL-KRI-A01,6/21/2014 4:40:33 PM,-2147483648,1,3,L,SE,R,1,,1,,,,,,,,,,,,,,,,BEPA,,
LACL-KRI-A01,6/21/2014 4:40:33 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-KRI-A01,6/21/2014 4:40:33 PM,-2147483646,1,27,L,SE,R,6,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-A288-PP3,7/19/2007 11:59:20 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A288-PP3,7/19/2007 11:59:20 AM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A288-PP3,7/19/2007 11:59:20 AM,-2147483647,1,15,L,SE,I,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A288-PP3,7/19/2007 11:59:20 AM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,,,,,,,,,,,,,,1,3,0,0,3.14,R Wilson; M Llanes; C Campanelli,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-13,7/22/2009 4:16:02 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,,,,,,,,,,,,,,1,3,0,0,3.14,M Neuser; W Gautsch,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-13,8/12/2021 7:22:31 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-D7,7/17/2007 10:14:53 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A303-D7,7/17/2007 10:14:53 AM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-D7,7/17/2007 10:14:53 AM,-2147483647,1,15,L,SE,I,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-D7,7/17/2007 10:14:53 AM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-12,8/6/2014 2:54:11 PM,,,,,,,,,,,,,,1,4,2,1,2,J. Northway; J. Thatcher,J. Northway,,,,,,True,
DENA-BVL-12,8/6/2014 2:54:11 PM,-2147483648,1,1,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-12,8/6/2014 2:54:11 PM,-2147483647,1,2,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-12,8/6/2014 2:54:11 PM,-2147483646,1,3,L,SE,I,2,,1,,,,,,,,,,,,,,,,LALA,,
DENA-BVL-12,8/6/2014 2:54:11 PM,-2147483645,1,4,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-12,8/6/2014 2:54:11 PM,-2147483644,1,3,L,SE,M,1,,1,,,,,,,,,,,,,,,,LALA,,
DENA-WIG-05,7/30/2014 4:54:41 PM,,,,,,,,,,,,,,1,4,2,2,4,J. Barnes; K. Mitchell,J. Northway,,,,,,True,
DENA-WIG-05,7/30/2014 4:54:41 PM,-2147483648,1,4,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-05,7/30/2014 4:54:41 PM,-2147483647,1,11,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-05,7/30/2014 4:54:41 PM,-2147483646,1,6,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-05,7/30/2014 4:54:41 PM,-2147483645,1,13,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B04,6/19/2014 3:03:28 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth,J. Northway,,,,,,True,
LACL-CUR-B04,6/19/2014 3:03:28 PM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B04,6/19/2014 3:03:28 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B04,6/19/2014 3:03:28 PM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-A1,7/12/2007 1:18:04 PM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A303-A1,7/12/2007 1:18:04 PM,-2147483648,1,3,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A1,7/12/2007 1:18:04 PM,-2147483647,1,15,L,SE,I,7,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A1,7/12/2007 1:18:04 PM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-34,8/2/2022 6:29:45 PM,,,,,,,,,,,,,,1,3,0,0,3.14,M behrens T schaub R brand Ntilges,M Behrens,Quadrat Radius (if Circular Plot)(m),,,,,True,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483647,1,8,L,,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-TLS-34,8/2/2022 6:29:45 PM,-2147483646,1,12,L,,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-A274-G9,7/18/2007 10:52:43 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A274-G9,7/18/2007 10:52:43 AM,-2147483648,1,3,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A274-G9,7/18/2007 10:52:43 AM,-2147483647,1,15,L,SE,I,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A274-G9,7/18/2007 10:52:43 AM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-D04,6/19/2014 11:15:23 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Barnes; L. Ernst; B. West,J. Northway,,,,,,True,
LACL-CUR-D04,6/19/2014 11:15:23 AM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-D04,6/19/2014 11:15:23 AM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-D04,6/19/2014 11:15:23 AM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-29,7/7/2022 7:39:44 PM,,,,,,,,,,,,,,1,3,0,0,3.14,M. Behrens; T. Schaub; N Tilges,M. Behrens,Quadrat Radius (if Circular Plot)(m),,,,,True,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-29,7/7/2022 7:39:44 PM,-2147483646,1,12,L,,M,3,,1,,1,,,,,,,,,,,,,,PIGL,,
A303-00-1368,7/19/2005 1:32:36 PM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A303-00-1368,7/19/2005 1:32:36 PM,1,1,3,X,,X,0,,1,no seedlings,,, TreeSeedling,,,,,,,,,,,,UNKN_100,,
A303-00-1368,7/19/2005 1:32:36 PM,2,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A303-00-1368,7/19/2005 1:32:36 PM,3,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A08,6/16/2014 10:35:42 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Barnes; B. West; L. Schomaker; J. Northway; E. Groth; L. Ernst,J. Northway,,,,,,True,
LACL-CUR-A08,6/16/2014 10:35:42 AM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A08,6/16/2014 10:35:42 AM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A08,6/16/2014 10:35:42 AM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B07,6/19/2014 11:33:41 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth,J. Northway,,,,,,True,
LACL-CUR-B07,6/19/2014 11:33:41 AM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B07,6/19/2014 11:33:41 AM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B07,6/19/2014 11:33:41 AM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A03,6/17/2014 12:03:05 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Barnes; B. West; L. Schomaker,J. Northway,,,,,,True,
LACL-CUR-A03,6/17/2014 12:03:05 PM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A03,6/17/2014 12:03:05 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A03,6/17/2014 12:03:05 PM,-2147483646,1,27,L,SE,I,1,,1,,,,,,,,,,,,,,,,POTR5,,
LACL-CUR-A03,6/22/2015 12:15:12 PM,,,,,,,,,,,,,,1,5,2,2,4,J.Barnes; A. Miller; L. Ernst; W. Kamp,J. Hrobak,,,,,,True,
LACL-CUR-A03,6/22/2015 12:15:12 PM,-2147483648,1,0,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A03,6/22/2015 12:15:12 PM,-2147483647,1,7,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A03,6/22/2015 12:15:12 PM,-2147483646,1,14,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A03,6/22/2015 12:15:12 PM,-2147483645,1,21,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A03,6/22/2015 12:15:12 PM,-2147483644,1,28,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
A417-02-660,7/6/2005 10:38:47 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A417-02-660,7/6/2005 10:38:47 AM,1,1,3,X,,X,0,,1,no seedlings,,, TreeSeedling,,,,,,,,,,,,UNKN_100,,
A417-02-660,7/6/2005 10:38:47 AM,2,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A417-02-660,7/6/2005 10:38:47 AM,3,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_001,,
DENA-BVL-03,8/5/2014 12:19:03 PM,,,,,,,,,,,,,,1,2,2,1,2,J. Barnes; C. Adam,J. Northway,,,,,,True,
DENA-BVL-03,8/5/2014 12:19:03 PM,-2147483648,1,1,L,SE,I,6,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-BVL-03,8/5/2014 12:19:03 PM,-2147483647,1,2,L,SE,I,20,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,,,,,,,,,,,,,,1,3,0,0,3.14,R Wilson; M Llanes; C Campanelli,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483647,1,8,L,SE,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483646,1,8,L,SE,I,3,,1,,1,,,,,,,,,,,,,,POBA2,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483645,1,8,L,SE,I,2,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483644,1,8,L,SE,M,5,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483643,1,12,L,SE,I,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,7/23/2009 4:21:52 PM,-2147483642,1,12,L,SE,M,1,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,,,,,,,,,,,,,,1,3,0,0,3.14,M Neuser; W Gautsch,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483648,1,4,L,SE,R,6,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483647,1,4,L,SE,M,1,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483646,1,8,L,SE,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483645,1,8,L,SE,M,9,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483644,1,12,L,SE,I,4,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z3-15,8/12/2021 7:49:56 PM,-2147483643,1,12,L,SE,M,3,,1,,1,,,,,,,,,,,,,,POTR5,,
A255-90-305,7/14/2005 8:25:44 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A255-90-305,7/14/2005 8:25:44 AM,1,1,15,L,,M,1,,1,,,, TreeSeedling,,,,,,,,,,,,PIGL,,
A255-90-305,7/14/2005 8:25:44 AM,2,1,15,L,,M,4,,1,,,, TreeSeedling,,,,,,,,,,,,PIGL,,
A255-90-305,7/14/2005 8:25:44 AM,3,1,3,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A255-90-305,7/14/2005 8:25:44 AM,4,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,,,,,,,,,,,,,,1,3,0,0,3.14,Jennifer Hrobak; Keturah Cowan,Jessica O'Connor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483647,1,8,L,SE,M,4,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483646,1,12,L,SE,I,1,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2021 2:33:37 PM,-2147483645,1,12,L,SE,M,1,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,,,,,,,,,,,,,,1,3,0,0,3.14,,,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-A303-D5,7/17/2007 3:42:39 PM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A303-D5,7/17/2007 3:42:39 PM,-2147483648,1,3,L,SE,I,8,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-D5,7/17/2007 3:42:39 PM,-2147483647,1,15,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-D5,7/17/2007 3:42:39 PM,-2147483646,1,27,L,SE,I,3,,1,,,,,,,,,,,,,,,,PIMA,,
LACL-CUR-A02,6/17/2014 11:31:28 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Barnes; B. West; L. Schomaker,J. Northway,,,,,,True,
LACL-CUR-A02,6/17/2014 11:31:28 AM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A02,6/17/2014 11:31:28 AM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A02,6/17/2014 11:31:28 AM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,,,,,,,,,,,,,,1,5,2,2,4,J.Barnes; A. Miller; L. Ernst; W. Kamp,J. Hrobak,,,,,,True,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483648,1,0,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483647,1,7,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483646,1,14,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483645,1,21,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-A02,6/22/2015 11:23:27 AM,-2147483644,1,28,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-30,6/25/2022 6:17:20 PM,,,,,,,,,,,,,,1,3,0,0,3.14,M; Behrens; T. Schaub,M. Behrens,Quadrat Radius (if Circular Plot)(m),,,,,True,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483648,1,4,L,,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-B7,7/17/2007 4:01:01 PM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A303-B7,7/17/2007 4:01:01 PM,-2147483648,1,3,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-B7,7/17/2007 4:01:01 PM,-2147483647,1,15,X,X,X,0,,1,no seedlings ,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-B7,7/17/2007 4:01:01 PM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B06,6/19/2014 11:00:07 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth,J. Northway,,,,,,True,
LACL-CUR-B06,6/19/2014 11:00:07 AM,-2147483648,1,3,X,,,0,,1,No Seedlings. Burned.,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B06,6/19/2014 11:00:07 AM,-2147483647,1,14,X,,,0,,1,No Seedlings. Burned.,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B06,6/19/2014 11:00:07 AM,-2147483646,1,27,X,,,0,,1,No Seedlings. Burned.,,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-18,6/22/2021 5:31:28 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Barnes; K Gates; J OConnor,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-18,6/22/2021 5:31:28 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-18,6/22/2021 5:31:28 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-18,6/22/2021 5:31:28 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-F01,6/18/2014 3:18:36 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth; L. Ernst,J. Northway,,,,,,True,
LACL-CUR-F01,6/18/2014 3:18:36 PM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-F01,6/18/2014 3:18:36 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-F01,6/18/2014 3:18:36 PM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H01,6/17/2014 9:51:52 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth; L. Ernst,J. Northway,,,,,,True,
LACL-CUR-H01,6/17/2014 9:51:52 AM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H01,6/17/2014 9:51:52 AM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H01,6/17/2014 9:51:52 AM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-KRI-B06,6/21/2014 12:23:34 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Barnes; Y. Matsui,J. Northway,,,,,,True,
LACL-KRI-B06,6/21/2014 12:23:34 PM,-2147483648,1,3,L,SE,,7,,1,Unburned,,,,,,,,,,,,,,,PIMA,,
LACL-KRI-B06,6/21/2014 12:23:34 PM,-2147483647,1,14,L,SE,,5,,1,Unburned,,,,,,,,,,,,,,,PIMA,,
LACL-KRI-B06,6/21/2014 12:23:34 PM,-2147483646,1,27,L,SE,,1,,1,Unburned,,,,,,,,,,,,,,,PIMA,,
LACL-CUR-H02,6/17/2014 10:15:49 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth; L. Ernst,J. Northway,,,,,,True,
LACL-CUR-H02,6/17/2014 10:15:49 AM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H02,6/17/2014 10:15:49 AM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-H02,6/17/2014 10:15:49 AM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-06,7/29/2014 9:18:00 AM,,,,,,,,,,,,,,1,4,2,2,4,J. Northway; K. Mitchell,J. Northway,,,,,,True,
DENA-WIG-06,7/29/2014 9:18:00 AM,-2147483648,1,4,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-06,7/29/2014 9:18:00 AM,-2147483647,1,11,D,SE,M,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-WIG-06,7/29/2014 9:18:00 AM,-2147483646,1,6,D,SE,M,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-WIG-06,7/29/2014 9:18:00 AM,-2147483645,1,13,D,SE,M,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,,,,,,,,,,,,,,1,3,0,0,3.14,J Mitchell; R Wilson; M Llanes; C Campanelli; B McCreary; H Bradshaw,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
