RegistrationUnit_Name,ProjectUnit_Name,MacroPlot_Name,Multi_PU,SampleEvent_Date,SampleEvent_LegacyMonitoringStatus,MonitoringStatus_Name,Protocols,Visited
"AKWEST","DENA-VDM","A391-90-57","N",7/6/2005 11:35:18 AM,"PreBurn","PreBurn","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/18/2006 11:25:18 AM,"PostBurnYear1","PostBurnYear1","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/18/2006 11:25:18 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/18/2006 11:25:18 AM,"PostBurnYear1","PostBurnYear1","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/18/2006 11:25:18 AM,"PostBurnYear1","PostBurnYear1","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/18/2006 11:25:18 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/18/2006 11:25:18 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/18/2006 11:25:18 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/18/2006 11:25:18 AM,"PostBurnYear1","PostBurnYear1","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/27/2011 9:37:28 AM,"PostBurnYear6","PostBurnYear6","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/27/2011 9:37:28 AM,"PostBurnYear6","PostBurnYear6","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/27/2011 9:37:28 AM,"PostBurnYear6","PostBurnYear6","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/27/2011 9:37:28 AM,"PostBurnYear6","PostBurnYear6","Disturbance History","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/27/2011 9:37:28 AM,"PostBurnYear6","PostBurnYear6","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/27/2011 9:37:28 AM,"PostBurnYear6","PostBurnYear6","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/27/2011 9:37:28 AM,"PostBurnYear6","PostBurnYear6","Surface Fuels","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/27/2011 9:37:28 AM,"PostBurnYear6","PostBurnYear6","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","A391-90-57","N",7/27/2011 9:37:28 AM,"PostBurnYear6","PostBurnYear6","SOILS","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/6/2005 10:46:13 AM,"PostBurnYear15","PostBurnYear14-19","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/6/2005 10:46:13 AM,"PostBurnYear15","PostBurnYear14-19","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/6/2005 10:46:13 AM,"PostBurnYear15","PostBurnYear14-19","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/6/2005 10:46:13 AM,"PostBurnYear15","PostBurnYear14-19","Disturbance History","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/6/2005 10:46:13 AM,"PostBurnYear15","PostBurnYear14-19","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/6/2005 10:46:13 AM,"PostBurnYear15","PostBurnYear14-19","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/6/2005 10:46:13 AM,"PostBurnYear15","PostBurnYear14-19","SOILS","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/6/2005 10:46:13 AM,"PostBurnYear15","PostBurnYear14-19","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/6/2005 10:46:13 AM,"PostBurnYear15","PostBurnYear14-19","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/17/2006 8:58:21 AM,"PostBurn2XYear1","PostBurn2XYear1","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/17/2006 8:58:21 AM,"PostBurn2XYear1","PostBurn2XYear1","CBI","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/17/2006 8:58:21 AM,"PostBurn2XYear1","PostBurn2XYear1","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/17/2006 8:58:21 AM,"PostBurn2XYear1","PostBurn2XYear1","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/17/2006 8:58:21 AM,"PostBurn2XYear1","PostBurn2XYear1","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/17/2006 8:58:21 AM,"PostBurn2XYear1","PostBurn2XYear1","Disturbance History","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/17/2006 8:58:21 AM,"PostBurn2XYear1","PostBurn2XYear1","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/17/2006 8:58:21 AM,"PostBurn2XYear1","PostBurn2XYear1","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/27/2011 4:39:20 PM,"PostBurn2XYear6","PostBurn2XYear6","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/27/2011 4:39:20 PM,"PostBurn2XYear6","PostBurn2XYear6","Disturbance History","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/27/2011 4:39:20 PM,"PostBurn2XYear6","PostBurn2XYear6","SOILS","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/27/2011 4:39:20 PM,"PostBurn2XYear6","PostBurn2XYear6","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/27/2011 4:39:20 PM,"PostBurn2XYear6","PostBurn2XYear6","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/27/2011 4:39:20 PM,"PostBurn2XYear6","PostBurn2XYear6","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/27/2011 4:39:20 PM,"PostBurn2XYear6","PostBurn2XYear6","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/27/2011 4:39:20 PM,"PostBurn2XYear6","PostBurn2XYear6","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","A391-90-59","N",7/27/2011 4:39:20 PM,"PostBurn2XYear6","PostBurn2XYear6","Surface Fuels","Y"
"AKWEST","DENA-VDM","A417-02-1025","N",7/13/2005 12:16:56 PM,"PostBurnYear3","PostBurnYear1-5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1025","N",7/13/2005 12:16:56 PM,"PostBurnYear3","PostBurnYear1-5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1025","N",7/13/2005 12:16:56 PM,"PostBurnYear3","PostBurnYear1-5","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1025","N",7/13/2005 12:16:56 PM,"PostBurnYear3","PostBurnYear1-5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1025","N",7/13/2005 12:16:56 PM,"PostBurnYear3","PostBurnYear1-5","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1025","N",7/13/2005 12:16:56 PM,"PostBurnYear3","PostBurnYear1-5","SOILS","Y"
"AKWEST","DENA-VDM","A417-02-1025","N",7/13/2005 12:16:56 PM,"PostBurnYear3","PostBurnYear1-5","Disturbance History","Y"
"AKWEST","DENA-VDM","A417-02-1025","N",7/13/2005 12:16:56 PM,"PostBurnYear3","PostBurnYear1-5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1025","N",7/13/2005 12:16:56 PM,"PostBurnYear3","PostBurnYear1-5","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1143","N",7/13/2005 9:23:15 AM,"PostBurnYear3","PostBurnYear1-5","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1143","N",7/13/2005 9:23:15 AM,"PostBurnYear3","PostBurnYear1-5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1143","N",7/13/2005 9:23:15 AM,"PostBurnYear3","PostBurnYear1-5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1143","N",7/13/2005 9:23:15 AM,"PostBurnYear3","PostBurnYear1-5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1143","N",7/13/2005 9:23:15 AM,"PostBurnYear3","PostBurnYear1-5","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1143","N",7/13/2005 9:23:15 AM,"PostBurnYear3","PostBurnYear1-5","Disturbance History","Y"
"AKWEST","DENA-VDM","A417-02-1143","N",7/13/2005 9:23:15 AM,"PostBurnYear3","PostBurnYear1-5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1143","N",7/13/2005 9:23:15 AM,"PostBurnYear3","PostBurnYear1-5","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","A417-02-1143","N",7/13/2005 9:23:15 AM,"PostBurnYear3","PostBurnYear1-5","SOILS","Y"
"AKWEST","DENA-VDM","A417-02-660","N",7/6/2005 10:38:47 AM,"PostBurnYear3","PostBurnYear1-5","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","A417-02-660","N",7/6/2005 10:38:47 AM,"PostBurnYear3","PostBurnYear1-5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","A417-02-660","N",7/6/2005 10:38:47 AM,"PostBurnYear3","PostBurnYear1-5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","A417-02-660","N",7/6/2005 10:38:47 AM,"PostBurnYear3","PostBurnYear1-5","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","A417-02-660","N",7/6/2005 10:38:47 AM,"PostBurnYear3","PostBurnYear1-5","SOILS","Y"
"AKWEST","DENA-VDM","A417-02-660","N",7/6/2005 10:38:47 AM,"PostBurnYear3","PostBurnYear1-5","Disturbance History","Y"
"AKWEST","DENA-VDM","A417-02-660","N",7/6/2005 10:38:47 AM,"PostBurnYear3","PostBurnYear1-5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","A417-02-660","N",7/6/2005 10:38:47 AM,"PostBurnYear3","PostBurnYear1-5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","A417-02-660","N",7/6/2005 10:38:47 AM,"PostBurnYear3","PostBurnYear1-5","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","A417-02-663","N",7/13/2005 10:02:39 AM,"PostBurnYear3","PostBurnYear1-5","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","A417-02-663","N",7/13/2005 10:02:39 AM,"PostBurnYear3","PostBurnYear1-5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","A417-02-663","N",7/13/2005 10:02:39 AM,"PostBurnYear3","PostBurnYear1-5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","A417-02-663","N",7/13/2005 10:02:39 AM,"PostBurnYear3","PostBurnYear1-5","Disturbance History","Y"
"AKWEST","DENA-VDM","A417-02-663","N",7/13/2005 10:02:39 AM,"PostBurnYear3","PostBurnYear1-5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","A417-02-663","N",7/13/2005 10:02:39 AM,"PostBurnYear3","PostBurnYear1-5","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","A417-02-663","N",7/13/2005 10:02:39 AM,"PostBurnYear3","PostBurnYear1-5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","A417-02-663","N",7/13/2005 10:02:39 AM,"PostBurnYear3","PostBurnYear1-5","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","A417-02-663","N",7/13/2005 10:02:39 AM,"PostBurnYear3","PostBurnYear1-5","SOILS","Y"
"AKWEST","DENA-VDM","B288-01-1092","N",7/7/2005 9:56:33 AM,"PostBurnYear4","PostBurnYear1-5","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1092","N",7/7/2005 9:56:33 AM,"PostBurnYear4","PostBurnYear1-5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1092","N",7/7/2005 9:56:33 AM,"PostBurnYear4","PostBurnYear1-5","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1092","N",7/7/2005 9:56:33 AM,"PostBurnYear4","PostBurnYear1-5","SOILS","Y"
"AKWEST","DENA-VDM","B288-01-1092","N",7/7/2005 9:56:33 AM,"PostBurnYear4","PostBurnYear1-5","Disturbance History","Y"
"AKWEST","DENA-VDM","B288-01-1092","N",7/7/2005 9:56:33 AM,"PostBurnYear4","PostBurnYear1-5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1092","N",7/7/2005 9:56:33 AM,"PostBurnYear4","PostBurnYear1-5","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1092","N",7/7/2005 9:56:33 AM,"PostBurnYear4","PostBurnYear1-5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1092","N",7/7/2005 9:56:33 AM,"PostBurnYear4","PostBurnYear1-5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1098","N",7/7/2005 8:19:51 AM,"PostBurnYear4","PostBurnYear1-5","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1098","N",7/7/2005 8:19:51 AM,"PostBurnYear4","PostBurnYear1-5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1098","N",7/7/2005 8:19:51 AM,"PostBurnYear4","PostBurnYear1-5","Disturbance History","Y"
"AKWEST","DENA-VDM","B288-01-1098","N",7/7/2005 8:19:51 AM,"PostBurnYear4","PostBurnYear1-5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1098","N",7/7/2005 8:19:51 AM,"PostBurnYear4","PostBurnYear1-5","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1098","N",7/7/2005 8:19:51 AM,"PostBurnYear4","PostBurnYear1-5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1098","N",7/7/2005 8:19:51 AM,"PostBurnYear4","PostBurnYear1-5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1098","N",7/7/2005 8:19:51 AM,"PostBurnYear4","PostBurnYear1-5","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1098","N",7/7/2005 8:19:51 AM,"PostBurnYear4","PostBurnYear1-5","SOILS","Y"
"AKWEST","DENA-VDM","B288-01-1106","N",7/7/2005 9:09:26 AM,"PostBurnYear4","PostBurnYear1-5","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1106","N",7/7/2005 9:09:26 AM,"PostBurnYear4","PostBurnYear1-5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1106","N",7/7/2005 9:09:26 AM,"PostBurnYear4","PostBurnYear1-5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1106","N",7/7/2005 9:09:26 AM,"PostBurnYear4","PostBurnYear1-5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1106","N",7/7/2005 9:09:26 AM,"PostBurnYear4","PostBurnYear1-5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1106","N",7/7/2005 9:09:26 AM,"PostBurnYear4","PostBurnYear1-5","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1106","N",7/7/2005 9:09:26 AM,"PostBurnYear4","PostBurnYear1-5","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1106","N",7/7/2005 9:09:26 AM,"PostBurnYear4","PostBurnYear1-5","SOILS","Y"
"AKWEST","DENA-VDM","B288-01-1106","N",7/7/2005 9:09:26 AM,"PostBurnYear4","PostBurnYear1-5","Disturbance History","Y"
"AKWEST","DENA-VDM","B288-01-1170","N",7/7/2005 10:50:26 AM,"PreBurn","PreBurn","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1170","N",7/7/2005 10:50:26 AM,"PreBurn","PreBurn","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1170","N",7/7/2005 10:50:26 AM,"PreBurn","PreBurn","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1170","N",7/7/2005 10:50:26 AM,"PreBurn","PreBurn","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1170","N",7/7/2005 10:50:26 AM,"PreBurn","PreBurn","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1170","N",7/7/2005 10:50:26 AM,"PreBurn","PreBurn","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1170","N",7/7/2005 10:50:26 AM,"PreBurn","PreBurn","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1170","N",7/7/2005 10:50:26 AM,"PreBurn","PreBurn","SOILS","Y"
"AKWEST","DENA-VDM","B288-01-1170","N",7/7/2005 10:50:26 AM,"PreBurn","PreBurn","Disturbance History","Y"
"AKWEST","DENA-VDM","B288-01-1179","N",7/7/2005 9:44:59 AM,"PostBurnYear4","PostBurnYear1-5","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1179","N",7/7/2005 9:44:59 AM,"PostBurnYear4","PostBurnYear1-5","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1179","N",7/7/2005 9:44:59 AM,"PostBurnYear4","PostBurnYear1-5","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1179","N",7/7/2005 9:44:59 AM,"PostBurnYear4","PostBurnYear1-5","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1179","N",7/7/2005 9:44:59 AM,"PostBurnYear4","PostBurnYear1-5","SOILS","Y"
"AKWEST","DENA-VDM","B288-01-1179","N",7/7/2005 9:44:59 AM,"PostBurnYear4","PostBurnYear1-5","Disturbance History","Y"
"AKWEST","DENA-VDM","B288-01-1179","N",7/7/2005 9:44:59 AM,"PostBurnYear4","PostBurnYear1-5","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1179","N",7/7/2005 9:44:59 AM,"PostBurnYear4","PostBurnYear1-5","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","B288-01-1179","N",7/7/2005 9:44:59 AM,"PostBurnYear4","PostBurnYear1-5","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","B664-91-470","N",7/18/2005 11:34:06 AM,"PostBurnYear14","PostBurnYear14-19","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","B664-91-470","N",7/18/2005 11:34:06 AM,"PostBurnYear14","PostBurnYear14-19","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","B664-91-470","N",7/18/2005 11:34:06 AM,"PostBurnYear14","PostBurnYear14-19","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","B664-91-470","N",7/18/2005 11:34:06 AM,"PostBurnYear14","PostBurnYear14-19","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","B664-91-470","N",7/18/2005 11:34:06 AM,"PostBurnYear14","PostBurnYear14-19","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","B664-91-470","N",7/18/2005 11:34:06 AM,"PostBurnYear14","PostBurnYear14-19","SOILS","Y"
"AKWEST","DENA-VDM","B664-91-470","N",7/18/2005 11:34:06 AM,"PostBurnYear14","PostBurnYear14-19","Disturbance History","Y"
"AKWEST","DENA-VDM","B664-91-470","N",7/18/2005 11:34:06 AM,"PostBurnYear14","PostBurnYear14-19","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","B664-91-470","N",7/18/2005 11:34:06 AM,"PostBurnYear14","PostBurnYear14-19","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","B664-91-479","N",7/18/2005 10:39:17 AM,"PostBurnYear14","PostBurnYear14-19","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","B664-91-479","N",7/18/2005 10:39:17 AM,"PostBurnYear14","PostBurnYear14-19","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","B664-91-479","N",7/18/2005 10:39:17 AM,"PostBurnYear14","PostBurnYear14-19","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","B664-91-479","N",7/18/2005 10:39:17 AM,"PostBurnYear14","PostBurnYear14-19","Disturbance History","Y"
"AKWEST","DENA-VDM","B664-91-479","N",7/18/2005 10:39:17 AM,"PostBurnYear14","PostBurnYear14-19","SOILS","Y"
"AKWEST","DENA-VDM","B664-91-479","N",7/18/2005 10:39:17 AM,"PostBurnYear14","PostBurnYear14-19","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","B664-91-479","N",7/18/2005 10:39:17 AM,"PostBurnYear14","PostBurnYear14-19","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","B664-91-479","N",7/18/2005 10:39:17 AM,"PostBurnYear14","PostBurnYear14-19","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","B664-91-479","N",7/18/2005 10:39:17 AM,"PostBurnYear14","PostBurnYear14-19","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","B664-91-483","N",7/18/2005 1:41:18 PM,"PostBurnYear14","PostBurnYear14-19","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","B664-91-483","N",7/18/2005 1:41:18 PM,"PostBurnYear14","PostBurnYear14-19","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","B664-91-483","N",7/18/2005 1:41:18 PM,"PostBurnYear14","PostBurnYear14-19","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","B664-91-483","N",7/18/2005 1:41:18 PM,"PostBurnYear14","PostBurnYear14-19","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","B664-91-483","N",7/18/2005 1:41:18 PM,"PostBurnYear14","PostBurnYear14-19","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","B664-91-483","N",7/18/2005 1:41:18 PM,"PostBurnYear14","PostBurnYear14-19","SOILS","Y"
"AKWEST","DENA-VDM","B664-91-483","N",7/18/2005 1:41:18 PM,"PostBurnYear14","PostBurnYear14-19","Disturbance History","Y"
"AKWEST","DENA-VDM","B664-91-483","N",7/18/2005 1:41:18 PM,"PostBurnYear14","PostBurnYear14-19","Trees - Individuals (metric)","Y"
"AKWEST","DENA-VDM","B664-91-483","N",7/18/2005 1:41:18 PM,"PostBurnYear14","PostBurnYear14-19","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","B664-91-494","N",7/18/2005 1:03:05 PM,"PreBurn","PreBurn","Surface Fuels - Alaska Duff/Litter (metric)","Y"
"AKWEST","DENA-VDM","B664-91-494","N",7/18/2005 1:03:05 PM,"PreBurn","PreBurn","Density - Belts (metric)","Y"
"AKWEST","DENA-VDM","B664-91-494","N",7/18/2005 1:03:05 PM,"PreBurn","PreBurn","Cover - Species Composition (metric)","Y"
"AKWEST","DENA-VDM","B664-91-494","N",7/18/2005 1:03:05 PM,"PreBurn","PreBurn","Density - Quadrats (metric)","Y"
"AKWEST","DENA-VDM","B664-91-494","N",7/18/2005 1:03:05 PM,"PreBurn","PreBurn","Cover - Points (metric)","Y"
"AKWEST","DENA-VDM","B664-91-494","N",7/18/2005 1:03:05 PM,"PreBurn","PreBurn","Post Burn Severity (metric)","Y"
"AKWEST","DENA-VDM","B664-91-494","N",7/18/2005 1:03:05 PM,"PreBurn","PreBurn","SOILS","Y"
"AKWEST","DENA-VDM","B664-91-494","N",7/18/2005 1:03:05 PM,"PreBurn","PreBurn","Disturbance History","Y"
"AKWEST","DENA-VDM","B664-91-494","N",7/18/2005 1:03:05 PM,"PreBurn","PreBurn","Trees - Individuals (metric)","Y"
"AKWEST","IN-ACTIVE","Test1","N",6/25/2021 2:02:33 PM,"","","Surface Fuels - Alaska Duff/Litter (metric)","N"
"AKWEST","IN-ACTIVE","Test1","N",6/25/2021 2:02:33 PM,"","","Surface Fuels - Alaska Duff/Litter","N"
"AKWEST","IN-ACTIVE","Test1","N",6/25/2021 2:02:33 PM,"","","Surface Fuels","N"
"AKWEST","LACL-LC-CBI","LACL-CUR-A01","N",6/17/2013 10:30:25 AM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A01","N",6/17/2013 10:30:25 AM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A01","N",6/17/2014 9:59:52 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A01","N",6/17/2014 9:59:52 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A01","N",6/17/2014 9:59:52 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A01","N",6/17/2014 9:59:52 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A01","N",6/17/2014 9:59:52 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A02","N",6/17/2013 11:19:25 AM,"PreBurnEstimate","PreBurnEstimate","Cover - Species Composition (metric)","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A02","N",6/17/2013 11:19:25 AM,"PreBurnEstimate","PreBurnEstimate","Disturbance History","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A02","N",6/17/2014 11:31:28 AM,"PostBurnYear1","PostBurnYear1","Density - Quadrats (metric)","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A02","N",6/17/2014 11:31:28 AM,"PostBurnYear1","PostBurnYear1","CBI","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A02","N",6/17/2014 11:31:28 AM,"PostBurnYear1","PostBurnYear1","Disturbance History","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A02","N",6/17/2014 11:31:28 AM,"PostBurnYear1","PostBurnYear1","Cover - Species Composition (metric)","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A02","N",6/17/2014 11:31:28 AM,"PostBurnYear1","PostBurnYear1","SOILS","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A02","N",6/22/2015 11:23:27 AM,"PostBurnYear2","PostBurnYear2","Density - Belts (metric)","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A02","N",6/22/2015 11:23:27 AM,"PostBurnYear2","PostBurnYear2","Disturbance History","Y"
"AKWEST","LACL-LC-CBI","LACL-CUR-A02","N",6/22/2015 11:23:27 AM,"PostBurnYear2","PostBurnYear2","SOILS","Y"
